scene_id,mock_date,data_category,data_json
4,2024-10-16,dead_stock,"{""material_code"": ""MAT-0100"", ""material_name"": ""备品备件B"", ""storage_date"": ""2024-10-16"", ""last_move_date"": ""2024-07-16"", ""qty_kg"": 5758.0, ""unit_price"": 70.47, ""total_value"": 405766.26, ""aging_days"": 199, ""reason"": ""客户退货""}"
4,2024-10-28,dead_stock,"{""material_code"": ""MAT-0101"", ""material_name"": ""停产物料A"", ""storage_date"": ""2024-10-28"", ""last_move_date"": ""2024-07-02"", ""qty_kg"": 15000.0, ""unit_price"": 63.38, ""total_value"": 950700.0, ""aging_days"": 241, ""reason"": ""订单取消""}"
4,2024-10-17,dead_stock,"{""material_code"": ""MAT-0102"", ""material_name"": ""退货料"", ""storage_date"": ""2024-10-17"", ""last_move_date"": ""2024-05-13"", ""qty_kg"": 1047.0, ""unit_price"": 114.29, ""total_value"": 119661.63, ""aging_days"": 157, ""reason"": ""备料过多""}"
4,2024-12-23,dead_stock,"{""material_code"": ""MAT-0103"", ""material_name"": ""停产物料A"", ""storage_date"": ""2024-12-23"", ""last_move_date"": ""2024-09-04"", ""qty_kg"": 3122.0, ""unit_price"": 214.0, ""total_value"": 668108.0, ""aging_days"": 174, ""reason"": ""替代料导入""}"
4,2025-06-11,dead_stock,"{""material_code"": ""MAT-0104"", ""material_name"": ""实验批次料"", ""storage_date"": ""2025-06-11"", ""last_move_date"": ""2025-01-26"", ""qty_kg"": 10307.0, ""unit_price"": 86.51, ""total_value"": 891658.57, ""aging_days"": 317, ""reason"": ""备料过多""}"
4,2025-02-08,dead_stock,"{""material_code"": ""MAT-0105"", ""material_name"": ""实验批次料"", ""storage_date"": ""2025-02-08"", ""last_move_date"": ""2024-10-12"", ""qty_kg"": 8243.0, ""unit_price"": 106.65, ""total_value"": 879115.95, ""aging_days"": 330, ""reason"": ""工艺变更""}"
4,2024-12-27,dead_stock,"{""material_code"": ""MAT-0106"", ""material_name"": ""退货料"", ""storage_date"": ""2024-12-27"", ""last_move_date"": ""2024-08-03"", ""qty_kg"": 7194.0, ""unit_price"": 98.9, ""total_value"": 711486.6, ""aging_days"": 285, ""reason"": ""备料过多""}"
4,2024-10-06,dead_stock,"{""material_code"": ""MAT-0107"", ""material_name"": ""实验批次料"", ""storage_date"": ""2024-10-06"", ""last_move_date"": ""2024-06-18"", ""qty_kg"": 12345.0, ""unit_price"": 244.35, ""total_value"": 3016500.75, ""aging_days"": 160, ""reason"": ""客户退货""}"
4,2025-06-07,dead_stock,"{""material_code"": ""MAT-0108"", ""material_name"": ""实验批次料"", ""storage_date"": ""2025-06-07"", ""last_move_date"": ""2025-01-21"", ""qty_kg"": 8541.0, ""unit_price"": 48.73, ""total_value"": 416202.93, ""aging_days"": 354, ""reason"": ""订单取消""}"
4,2025-02-08,dead_stock,"{""material_code"": ""MAT-0109"", ""material_name"": ""老款正极粉料"", ""storage_date"": ""2025-02-08"", ""last_move_date"": ""2024-10-21"", ""qty_kg"": 4455.0, ""unit_price"": 273.49, ""total_value"": 1218397.95, ""aging_days"": 165, ""reason"": ""替代料导入""}"
4,2025-05-18,dead_stock,"{""material_code"": ""MAT-0110"", ""material_name"": ""停产物料A"", ""storage_date"": ""2025-05-18"", ""last_move_date"": ""2024-12-22"", ""qty_kg"": 13327.0, ""unit_price"": 280.53, ""total_value"": 3738623.31, ""aging_days"": 302, ""reason"": ""订单取消""}"
4,2024-12-13,dead_stock,"{""material_code"": ""MAT-0111"", ""material_name"": ""退货料"", ""storage_date"": ""2024-12-13"", ""last_move_date"": ""2024-07-29"", ""qty_kg"": 3919.0, ""unit_price"": 298.47, ""total_value"": 1169703.93, ""aging_days"": 281, ""reason"": ""工艺变更""}"
4,2025-06-19,dead_stock,"{""material_code"": ""MAT-0112"", ""material_name"": ""备品备件B"", ""storage_date"": ""2025-06-19"", ""last_move_date"": ""2025-03-09"", ""qty_kg"": 12668.0, ""unit_price"": 201.99, ""total_value"": 2558809.32, ""aging_days"": 164, ""reason"": ""工艺变更""}"
4,2025-06-14,dead_stock,"{""material_code"": ""MAT-0113"", ""material_name"": ""备品备件B"", ""storage_date"": ""2025-06-14"", ""last_move_date"": ""2025-01-15"", ""qty_kg"": 10593.0, ""unit_price"": 58.86, ""total_value"": 623503.98, ""aging_days"": 330, ""reason"": ""替代料导入""}"
4,2025-07-01,dead_stock,"{""material_code"": ""MAT-0114"", ""material_name"": ""老款正极粉料"", ""storage_date"": ""2025-07-01"", ""last_move_date"": ""2025-03-31"", ""qty_kg"": 4211.0, ""unit_price"": 253.79, ""total_value"": 1068709.69, ""aging_days"": 360, ""reason"": ""替代料导入""}"
