scene_id,mock_date,data_category,data_json
2,2025-10-01,mag_health,"{""date"": ""2025-10-01"", ""machine"": ""2#烧结炉"", ""mag_iron"": 1.34, ""mag_alloy"": 0.6, ""temp"": 724, ""vibration"": 1.4, ""is_abnormal"": false, ""risk_level"": ""low""}"
2,2025-10-01,mag_health,"{""date"": ""2025-10-01"", ""machine"": ""3#回转窑"", ""mag_iron"": 0.82, ""mag_alloy"": 1.5, ""temp"": 720, ""vibration"": 1.3, ""is_abnormal"": false, ""risk_level"": ""medium""}"
2,2025-10-01,mag_health,"{""date"": ""2025-10-01"", ""machine"": ""1#干燥窑"", ""mag_iron"": 0.71, ""mag_alloy"": 0.53, ""temp"": 665, ""vibration"": 2.3, ""is_abnormal"": false, ""risk_level"": ""medium""}"
2,2025-10-01,mag_health,"{""date"": ""2025-10-01"", ""machine"": ""4#磨机"", ""mag_iron"": 1.41, ""mag_alloy"": 1.44, ""temp"": 738, ""vibration"": 1.0, ""is_abnormal"": false, ""risk_level"": ""low""}"
2,2025-10-02,mag_health,"{""date"": ""2025-10-02"", ""machine"": ""2#烧结炉"", ""mag_iron"": 1.03, ""mag_alloy"": 1.14, ""temp"": 747, ""vibration"": 1.8, ""is_abnormal"": false, ""risk_level"": ""low""}"
2,2025-10-02,mag_health,"{""date"": ""2025-10-02"", ""machine"": ""3#回转窑"", ""mag_iron"": 0.45, ""mag_alloy"": 0.45, ""temp"": 679, ""vibration"": 1.4, ""is_abnormal"": false, ""risk_level"": ""low""}"
2,2025-10-02,mag_health,"{""date"": ""2025-10-02"", ""machine"": ""1#干燥窑"", ""mag_iron"": 1.36, ""mag_alloy"": 0.36, ""temp"": 655, ""vibration"": 2.9, ""is_abnormal"": false, ""risk_level"": ""low""}"
2,2025-10-02,mag_health,"{""date"": ""2025-10-02"", ""machine"": ""4#磨机"", ""mag_iron"": 1.35, ""mag_alloy"": 0.36, ""temp"": 746, ""vibration"": 1.7, ""is_abnormal"": false, ""risk_level"": ""medium""}"
2,2025-10-03,mag_health,"{""date"": ""2025-10-03"", ""machine"": ""2#烧结炉"", ""mag_iron"": 1.16, ""mag_alloy"": 0.81, ""temp"": 706, ""vibration"": 1.4, ""is_abnormal"": true, ""risk_level"": ""high""}"
2,2025-10-03,mag_health,"{""date"": ""2025-10-03"", ""machine"": ""3#回转窑"", ""mag_iron"": 0.68, ""mag_alloy"": 1.32, ""temp"": 664, ""vibration"": 2.6, ""is_abnormal"": true, ""risk_level"": ""high""}"
2,2025-10-03,mag_health,"{""date"": ""2025-10-03"", ""machine"": ""1#干燥窑"", ""mag_iron"": 0.41, ""mag_alloy"": 1.02, ""temp"": 656, ""vibration"": 0.9, ""is_abnormal"": false, ""risk_level"": ""low""}"
2,2025-10-03,mag_health,"{""date"": ""2025-10-03"", ""machine"": ""4#磨机"", ""mag_iron"": 1.72, ""mag_alloy"": 0.31, ""temp"": 681, ""vibration"": 0.8, ""is_abnormal"": true, ""risk_level"": ""high""}"
