scene_id,mock_date,data_category,data_json
3,2025-08-31,abnormal_stock,"{""batch_no"": ""W40-B001"", ""material"": ""隔膜"", ""discovery_date"": ""2025-08-31"", ""abnormal_type"": ""水分超标"", ""qty_kg"": 282.0, ""unit_price"": 227.87, ""status"": ""resolved"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商A""}"
3,2025-09-18,abnormal_stock,"{""batch_no"": ""W40-B002"", ""material"": ""负极材料"", ""discovery_date"": ""2025-09-18"", ""abnormal_type"": ""粒度异常"", ""qty_kg"": 1581.0, ""unit_price"": 393.87, ""status"": ""processing"", ""stock_location"": ""B区-03"", ""supplier"": ""供应商A""}"
3,2025-10-01,abnormal_stock,"{""batch_no"": ""W40-B003"", ""material"": ""电解液"", ""discovery_date"": ""2025-10-01"", ""abnormal_type"": ""外观不良"", ""qty_kg"": 516.0, ""unit_price"": 221.09, ""status"": ""pending"", ""stock_location"": ""B区-03"", ""supplier"": ""供应商A""}"
3,2025-09-06,abnormal_stock,"{""batch_no"": ""W40-B004"", ""material"": ""正极材料NCM811"", ""discovery_date"": ""2025-09-06"", ""abnormal_type"": ""外观不良"", ""qty_kg"": 234.0, ""unit_price"": 464.52, ""status"": ""processing"", ""stock_location"": ""C区-02"", ""supplier"": ""供应商D""}"
3,2025-08-17,abnormal_stock,"{""batch_no"": ""W40-B005"", ""material"": ""电解液"", ""discovery_date"": ""2025-08-17"", ""abnormal_type"": ""水分超标"", ""qty_kg"": 407.0, ""unit_price"": 59.39, ""status"": ""processing"", ""stock_location"": ""A区-05"", ""supplier"": ""供应商D""}"
3,2025-08-09,abnormal_stock,"{""batch_no"": ""W40-B006"", ""material"": ""负极材料"", ""discovery_date"": ""2025-08-09"", ""abnormal_type"": ""磁物超标"", ""qty_kg"": 986.0, ""unit_price"": 97.64, ""status"": ""resolved"", ""stock_location"": ""C区-02"", ""supplier"": ""供应商A""}"
3,2025-09-06,abnormal_stock,"{""batch_no"": ""W40-B007"", ""material"": ""负极材料"", ""discovery_date"": ""2025-09-06"", ""abnormal_type"": ""水分超标"", ""qty_kg"": 599.0, ""unit_price"": 400.6, ""status"": ""pending"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商B""}"
3,2025-08-05,abnormal_stock,"{""batch_no"": ""W40-B008"", ""material"": ""负极材料"", ""discovery_date"": ""2025-08-05"", ""abnormal_type"": ""水分超标"", ""qty_kg"": 1509.0, ""unit_price"": 418.53, ""status"": ""pending"", ""stock_location"": ""A区-05"", ""supplier"": ""供应商A""}"
3,2025-09-22,abnormal_stock,"{""batch_no"": ""W40-B009"", ""material"": ""负极材料"", ""discovery_date"": ""2025-09-22"", ""abnormal_type"": ""粒度异常"", ""qty_kg"": 512.0, ""unit_price"": 118.79, ""status"": ""pending"", ""stock_location"": ""A区-05"", ""supplier"": ""供应商D""}"
3,2025-09-02,abnormal_stock,"{""batch_no"": ""W40-B010"", ""material"": ""隔膜"", ""discovery_date"": ""2025-09-02"", ""abnormal_type"": ""包装破损"", ""qty_kg"": 1008.0, ""unit_price"": 465.87, ""status"": ""resolved"", ""stock_location"": ""B区-03"", ""supplier"": ""供应商C""}"
3,2025-09-22,abnormal_stock,"{""batch_no"": ""W40-B011"", ""material"": ""电解液"", ""discovery_date"": ""2025-09-22"", ""abnormal_type"": ""磁物超标"", ""qty_kg"": 1044.0, ""unit_price"": 334.12, ""status"": ""processing"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商C""}"
3,2025-08-30,abnormal_stock,"{""batch_no"": ""W40-B012"", ""material"": ""正极材料NCM811"", ""discovery_date"": ""2025-08-30"", ""abnormal_type"": ""水分超标"", ""qty_kg"": 1031.0, ""unit_price"": 66.92, ""status"": ""processing"", ""stock_location"": ""B区-03"", ""supplier"": ""供应商A""}"
3,2025-08-21,abnormal_stock,"{""batch_no"": ""W40-B013"", ""material"": ""正极材料NCM811"", ""discovery_date"": ""2025-08-21"", ""abnormal_type"": ""包装破损"", ""qty_kg"": 1269.0, ""unit_price"": 223.02, ""status"": ""resolved"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商D""}"
3,2025-08-04,abnormal_stock,"{""batch_no"": ""W40-B014"", ""material"": ""隔膜"", ""discovery_date"": ""2025-08-04"", ""abnormal_type"": ""粒度异常"", ""qty_kg"": 779.0, ""unit_price"": 264.03, ""status"": ""pending"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商D""}"
3,2025-09-25,abnormal_stock,"{""batch_no"": ""W40-B015"", ""material"": ""负极材料"", ""discovery_date"": ""2025-09-25"", ""abnormal_type"": ""磁物超标"", ""qty_kg"": 1108.0, ""unit_price"": 127.65, ""status"": ""pending"", ""stock_location"": ""C区-02"", ""supplier"": ""供应商D""}"
3,2025-08-29,abnormal_stock,"{""batch_no"": ""W40-B016"", ""material"": ""隔膜"", ""discovery_date"": ""2025-08-29"", ""abnormal_type"": ""包装破损"", ""qty_kg"": 486.0, ""unit_price"": 217.78, ""status"": ""processing"", ""stock_location"": ""C区-02"", ""supplier"": ""供应商D""}"
3,2025-08-13,abnormal_stock,"{""batch_no"": ""W40-B017"", ""material"": ""负极材料"", ""discovery_date"": ""2025-08-13"", ""abnormal_type"": ""包装破损"", ""qty_kg"": 294.0, ""unit_price"": 333.9, ""status"": ""processing"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商C""}"
3,2025-09-25,abnormal_stock,"{""batch_no"": ""W40-B018"", ""material"": ""隔膜"", ""discovery_date"": ""2025-09-25"", ""abnormal_type"": ""外观不良"", ""qty_kg"": 711.0, ""unit_price"": 375.68, ""status"": ""resolved"", ""stock_location"": ""A区-05"", ""supplier"": ""供应商C""}"
3,2025-09-26,abnormal_stock,"{""batch_no"": ""W40-B019"", ""material"": ""隔膜"", ""discovery_date"": ""2025-09-26"", ""abnormal_type"": ""粒度异常"", ""qty_kg"": 1850.0, ""unit_price"": 189.6, ""status"": ""resolved"", ""stock_location"": ""A区-05"", ""supplier"": ""供应商A""}"
3,2025-09-12,abnormal_stock,"{""batch_no"": ""W40-B020"", ""material"": ""隔膜"", ""discovery_date"": ""2025-09-12"", ""abnormal_type"": ""外观不良"", ""qty_kg"": 1358.0, ""unit_price"": 197.81, ""status"": ""pending"", ""stock_location"": ""A区-01"", ""supplier"": ""供应商D""}"
