scene_id,mock_date,data_category,data_json
1,2025-10-01,fpy_daily,"{""date"": ""2025-10-01"", ""line"": ""1#烧结线"", ""fpy"": 97.97, ""total_qty"": 183, ""ok_qty"": 179, ""defect_qty"": 4, ""defect_analysis"": {""粒度超标"": 2, ""磁性物超标"": 1, ""水分异常"": 1, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-01,fpy_daily,"{""date"": ""2025-10-01"", ""line"": ""2#烧结线"", ""fpy"": 98.06, ""total_qty"": 249, ""ok_qty"": 244, ""defect_qty"": 5, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 1, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-01,fpy_daily,"{""date"": ""2025-10-01"", ""line"": ""3#线"", ""fpy"": 97.0, ""total_qty"": 244, ""ok_qty"": 236, ""defect_qty"": 8, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 1, ""水分异常"": 2, ""外观瑕疵"": 1}, ""machine_status"": ""warning""}"
1,2025-10-02,fpy_daily,"{""date"": ""2025-10-02"", ""line"": ""1#烧结线"", ""fpy"": 97.86, ""total_qty"": 180, ""ok_qty"": 176, ""defect_qty"": 4, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-02,fpy_daily,"{""date"": ""2025-10-02"", ""line"": ""2#烧结线"", ""fpy"": 97.0, ""total_qty"": 223, ""ok_qty"": 216, ""defect_qty"": 7, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 1, ""水分异常"": 2, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-02,fpy_daily,"{""date"": ""2025-10-02"", ""line"": ""3#线"", ""fpy"": 98.45, ""total_qty"": 213, ""ok_qty"": 209, ""defect_qty"": 4, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 1, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-03,fpy_daily,"{""date"": ""2025-10-03"", ""line"": ""1#烧结线"", ""fpy"": 97.77, ""total_qty"": 226, ""ok_qty"": 220, ""defect_qty"": 6, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 1, ""水分异常"": 1, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-03,fpy_daily,"{""date"": ""2025-10-03"", ""line"": ""2#烧结线"", ""fpy"": 98.77, ""total_qty"": 209, ""ok_qty"": 206, ""defect_qty"": 3, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-03,fpy_daily,"{""date"": ""2025-10-03"", ""line"": ""3#线"", ""fpy"": 96.87, ""total_qty"": 225, ""ok_qty"": 217, ""defect_qty"": 8, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 1, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-04,fpy_daily,"{""date"": ""2025-10-04"", ""line"": ""1#烧结线"", ""fpy"": 98.18, ""total_qty"": 200, ""ok_qty"": 196, ""defect_qty"": 4, ""defect_analysis"": {""粒度超标"": 2, ""磁性物超标"": 2, ""水分异常"": 2, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-04,fpy_daily,"{""date"": ""2025-10-04"", ""line"": ""2#烧结线"", ""fpy"": 98.44, ""total_qty"": 187, ""ok_qty"": 184, ""defect_qty"": 3, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 1, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-04,fpy_daily,"{""date"": ""2025-10-04"", ""line"": ""3#线"", ""fpy"": 96.65, ""total_qty"": 220, ""ok_qty"": 212, ""defect_qty"": 8, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-05,fpy_daily,"{""date"": ""2025-10-05"", ""line"": ""1#烧结线"", ""fpy"": 97.11, ""total_qty"": 211, ""ok_qty"": 204, ""defect_qty"": 7, ""defect_analysis"": {""粒度超标"": 2, ""磁性物超标"": 2, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-05,fpy_daily,"{""date"": ""2025-10-05"", ""line"": ""2#烧结线"", ""fpy"": 98.79, ""total_qty"": 197, ""ok_qty"": 194, ""defect_qty"": 3, ""defect_analysis"": {""粒度超标"": 2, ""磁性物超标"": 1, ""水分异常"": 1, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-05,fpy_daily,"{""date"": ""2025-10-05"", ""line"": ""3#线"", ""fpy"": 97.94, ""total_qty"": 234, ""ok_qty"": 229, ""defect_qty"": 5, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 2, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-06,fpy_daily,"{""date"": ""2025-10-06"", ""line"": ""1#烧结线"", ""fpy"": 97.08, ""total_qty"": 250, ""ok_qty"": 242, ""defect_qty"": 8, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 1, ""水分异常"": 2, ""外观瑕疵"": 2}, ""machine_status"": ""normal""}"
1,2025-10-06,fpy_daily,"{""date"": ""2025-10-06"", ""line"": ""2#烧结线"", ""fpy"": 97.18, ""total_qty"": 200, ""ok_qty"": 194, ""defect_qty"": 6, ""defect_analysis"": {""粒度超标"": 2, ""磁性物超标"": 1, ""水分异常"": 2, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
1,2025-10-06,fpy_daily,"{""date"": ""2025-10-06"", ""line"": ""3#线"", ""fpy"": 98.6, ""total_qty"": 218, ""ok_qty"": 214, ""defect_qty"": 4, ""defect_analysis"": {""粒度超标"": 1, ""磁性物超标"": 1, ""水分异常"": 2, ""外观瑕疵"": 1}, ""machine_status"": ""normal""}"
